date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
07:47:58	36834/36834	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Feb%202025%2000:47:57%20GMT	https://static.wixstatic.com/media/695568_8c196c7126fc43f5a776e1bd625cf0d9~mv2.png/v1/fill/w_307,h_150,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/695568_8c196c7126fc43f5a776e1bd625cf0d9~mv2.png	C:/My%20Web%20Sites/loka/static.wixstatic.com/media/695568_8c196c7126fc43f5a776e1bd625cf0d9_mv2.png/v1/fill/w_307,h_150,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/695568_8c196c7126fc43f5a776e1bd625cf0d9_mv2.png	(from https://sharenkeisha2223.wixsite.com/lokawignanumala/why)
07:47:58	21282/21282	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Feb%202025%2000:47:57%20GMT	https://static.wixstatic.com/media/695568_bbbbcd0614894111a117e09c1c5df8d5~mv2.png/v1/fill/w_344,h_88,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/695568_bbbbcd0614894111a117e09c1c5df8d5~mv2.png	C:/My%20Web%20Sites/loka/static.wixstatic.com/media/695568_bbbbcd0614894111a117e09c1c5df8d5_mv2.png/v1/fill/w_344,h_88,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/695568_bbbbcd0614894111a117e09c1c5df8d5_mv2.png	(from https://sharenkeisha2223.wixsite.com/lokawignanumala/why)
07:47:59	2482/2482	---MCZ	400	error ('Bad%20Request')	text/html	date:Sat,%2001%20Feb%202025%2000:47:58%20GMT	https://sharenkeisha2223.wixsite.com/lokawignanumala/robots.txt	C:/My%20Web%20Sites/loka/sharenkeisha2223.wixsite.com/lokawignanumala/robots.34.delayed	(from https://sharenkeisha2223.wixsite.com/lokawignanumala/why)
07:47:59	2486/2486	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2001%20Feb%202025%2000:47:58%20GMT	https://sharenkeisha2223.wixsite.com/lokawignanumala/sitemap.xml	C:/My%20Web%20Sites/loka/sharenkeisha2223.wixsite.com/lokawignanumala/sitemap.35.delayed	(from https://sharenkeisha2223.wixsite.com/lokawignanumala/why)
07:48:00	2485/2485	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2001%20Feb%202025%2000:47:59%20GMT	https://sharenkeisha2223.wixsite.com/lokawignanumala/feed.xml	C:/My%20Web%20Sites/loka/sharenkeisha2223.wixsite.com/lokawignanumala/feed.36.delayed	(from https://sharenkeisha2223.wixsite.com/lokawignanumala/why)
07:48:01	2483/2483	---MCZ	400	error ('Bad%20Request')	text/html	date:Sat,%2001%20Feb%202025%2000:48:00%20GMT	https://sharenkeisha2223.wixsite.com/lokawignanumala/decodeURIComponent(e	C:/My%20Web%20Sites/loka/sharenkeisha2223.wixsite.com/lokawignanumala/decodeURIComponent(e.37.delayed	(from https://sharenkeisha2223.wixsite.com/lokawignanumala/why)
07:48:03	294559/294559	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Feb%202025%2000:48:01%20GMT	https://static.wixstatic.com/media/695568_3362c65c399c484a8fa85580cfdf804e~mv2.png/v1/fill/w_473,h_473,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/695568_3362c65c399c484a8fa85580cfdf804e~mv2.png	C:/My%20Web%20Sites/loka/static.wixstatic.com/media/695568_3362c65c399c484a8fa85580cfdf804e_mv2.png/v1/fill/w_473,h_473,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/695568_3362c65c399c484a8fa85580cfdf804e_mv2.png	(from https://sharenkeisha2223.wixsite.com/lokawignanumala/logo)
07:48:03	60820/60820	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Feb%202025%2000:48:02%20GMT	https://static.wixstatic.com/media/695568_4cf9eb3fe6b04df19c473c4ec55d60c0~mv2.png/v1/crop/x_198,y_150,w_290,h_429/fill/w_118,h_187,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/695568_4cf9eb3fe6b04df19c473c4ec55d60c0~mv2.png	C:/My%20Web%20Sites/loka/static.wixstatic.com/media/695568_4cf9eb3fe6b04df19c473c4ec55d60c0_mv2.png/v1/crop/x_198,y_150,w_290,h_429/fill/w_118,h_187,al_c,q_85,usm_0.66_1.00_0.01,enc_av/695568_4cf9eb3fe6b04df19c473c4ec55d60c0_mv2.png	(from https://sharenkeisha2223.wixsite.com/lokawignanumala/four-elements)
07:48:04	60695/60695	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Feb%202025%2000:48:03%20GMT	https://static.wixstatic.com/media/695568_4cf9eb3fe6b04df19c473c4ec55d60c0~mv2.png/v1/crop/x_637,y_140,w_300,h_547/fill/w_118,h_187,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/695568_4cf9eb3fe6b04df19c473c4ec55d60c0~mv2.png	C:/My%20Web%20Sites/loka/static.wixstatic.com/media/695568_4cf9eb3fe6b04df19c473c4ec55d60c0_mv2.png/v1/crop/x_637,y_140,w_300,h_547/fill/w_118,h_187,al_c,q_85,usm_0.66_1.00_0.01,enc_av/695568_4cf9eb3fe6b04df19c473c4ec55d60c0_mv2.png	(from https://sharenkeisha2223.wixsite.com/lokawignanumala/four-elements)
07:48:04	44507/44507	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Feb%202025%2000:48:03%20GMT	https://static.wixstatic.com/media/695568_4cf9eb3fe6b04df19c473c4ec55d60c0~mv2.png/v1/crop/x_1060,y_137,w_293,h_563/fill/w_118,h_187,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/695568_4cf9eb3fe6b04df19c473c4ec55d60c0~mv2.png	C:/My%20Web%20Sites/loka/static.wixstatic.com/media/695568_4cf9eb3fe6b04df19c473c4ec55d60c0_mv2.png/v1/crop/x_1060,y_137,w_293,h_563/fill/w_118,h_187,al_c,q_85,usm_0.66_1.00_0.01,enc_av/695568_4cf9eb3fe6b04df19c473c4ec55d60c0_mv2.png	(from https://sharenkeisha2223.wixsite.com/lokawignanumala/four-elements)
07:48:04	63/63	---M--	400	error ('Bad%20Request')	text/plain	date:Sat,%2001%20Feb%202025%2000:48:03%20GMT	https://static.wixstatic.com/media/695568_4cf9eb3fe6b04df19c473c4ec55d60c0~mv2.png/v1/crop/x_1450,y_100,w_303,h_623/fill/w_118,h_187,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/695568_4cf9eb3fe6b04df19c473c4ec55d60c0~mv2.png	C:/My%20Web%20Sites/loka/static.wixstatic.com/media/695568_4cf9eb3fe6b04df19c473c4ec55d60c0_mv2.png/v1/crop/x_1450,y_100,w_303,h_623/fill/w_118,h_187,al_c,q_85,usm_0.66_1.00_0.01,enc_av/695568_4cf9eb3fe6b04df19c473c4ec55d60c0_mv2.png	(from https://sharenkeisha2223.wixsite.com/lokawignanumala/four-elements)
07:48:05	13934/13934	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Feb%202025%2000:48:04%20GMT	https://static.wixstatic.com/media/695568_4097fe71363a46788274375cc0096c70~mv2.png/v1/crop/x_98,y_65,w_220,h_284/fill/w_89,h_114,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/695568_4097fe71363a46788274375cc0096c70~mv2.png	C:/My%20Web%20Sites/loka/static.wixstatic.com/media/695568_4097fe71363a46788274375cc0096c70_mv2.png/v1/crop/x_98,y_65,w_220,h_284/fill/w_89,h_114,al_c,q_85,usm_0.66_1.00_0.01,enc_avi/695568_4097fe71363a46788274375cc0096c70_mv2.png	(from https://sharenkeisha2223.wixsite.com/lokawignanumala/four-elements)
07:48:05	7620/7620	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Feb%202025%2000:48:04%20GMT	https://static.wixstatic.com/media/695568_4097fe71363a46788274375cc0096c70~mv2.png/v1/crop/x_374,y_39,w_222,h_283/fill/w_90,h_115,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/695568_4097fe71363a46788274375cc0096c70~mv2.png	C:/My%20Web%20Sites/loka/static.wixstatic.com/media/695568_4097fe71363a46788274375cc0096c70_mv2.png/v1/crop/x_374,y_39,w_222,h_283/fill/w_90,h_115,al_c,q_85,usm_0.66_1.00_0.01,enc_avi/695568_4097fe71363a46788274375cc0096c70_mv2.png	(from https://sharenkeisha2223.wixsite.com/lokawignanumala/four-elements)
07:48:05	4634/4634	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Feb%202025%2000:48:04%20GMT	https://static.wixstatic.com/media/695568_4097fe71363a46788274375cc0096c70~mv2.png/v1/crop/x_76,y_355,w_222,h_315/fill/w_90,h_128,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/695568_4097fe71363a46788274375cc0096c70~mv2.png	C:/My%20Web%20Sites/loka/static.wixstatic.com/media/695568_4097fe71363a46788274375cc0096c70_mv2.png/v1/crop/x_76,y_355,w_222,h_315/fill/w_90,h_128,al_c,q_85,usm_0.66_1.00_0.01,enc_avi/695568_4097fe71363a46788274375cc0096c70_mv2.png	(from https://sharenkeisha2223.wixsite.com/lokawignanumala/four-elements)
07:48:06	16991/16991	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Feb%202025%2000:48:05%20GMT	https://static.wixstatic.com/media/695568_4097fe71363a46788274375cc0096c70~mv2.png/v1/crop/x_355,y_330,w_278,h_355/fill/w_104,h_133,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/695568_4097fe71363a46788274375cc0096c70~mv2.png	C:/My%20Web%20Sites/loka/static.wixstatic.com/media/695568_4097fe71363a46788274375cc0096c70_mv2.png/v1/crop/x_355,y_330,w_278,h_355/fill/w_104,h_133,al_c,q_85,usm_0.66_1.00_0.01,enc_av/695568_4097fe71363a46788274375cc0096c70_mv2.png	(from https://sharenkeisha2223.wixsite.com/lokawignanumala/four-elements)
07:48:07	1762/1762	---M--	200	added ('OK')	image/jpeg	date:Sat,%2001%20Feb%202025%2000:48:06%20GMT	https://static.wixstatic.com/media/695568_d343522e02e54fa798e640d642ce9e3f~mv2.jpg/v1/fill/w_61,h_81,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/IMG-20250130-WA0013.jpg	C:/My%20Web%20Sites/loka/static.wixstatic.com/media/695568_d343522e02e54fa798e640d642ce9e3f_mv2.jpg/v1/fill/w_61,h_81,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/IMG-20250130-WA0013.jpg	(from https://sharenkeisha2223.wixsite.com/lokawignanumala/anggota-kelompok)
07:48:07	1547/1547	---M--	200	added ('OK')	image/jpeg	date:Sat,%2001%20Feb%202025%2000:48:06%20GMT	https://static.wixstatic.com/media/695568_3ec11cb574da48e0b45e4d0a5243ddc4~mv2.jpg/v1/fill/w_45,h_81,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/Sharen.jpg	C:/My%20Web%20Sites/loka/static.wixstatic.com/media/695568_3ec11cb574da48e0b45e4d0a5243ddc4_mv2.jpg/v1/fill/w_45,h_81,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/Sharen.jpg	(from https://sharenkeisha2223.wixsite.com/lokawignanumala/anggota-kelompok)
07:48:07	1359/1359	---M--	200	added ('OK')	image/jpeg	date:Sat,%2001%20Feb%202025%2000:48:06%20GMT	https://static.wixstatic.com/media/695568_9eeff621b3cd49babd883161e8d9c130~mv2.jpg/v1/fill/w_45,h_81,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/Lia.jpg	C:/My%20Web%20Sites/loka/static.wixstatic.com/media/695568_9eeff621b3cd49babd883161e8d9c130_mv2.jpg/v1/fill/w_45,h_81,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/Lia.jpg	(from https://sharenkeisha2223.wixsite.com/lokawignanumala/anggota-kelompok)
07:48:08	1711/1711	---M--	200	added ('OK')	image/jpeg	date:Sat,%2001%20Feb%202025%2000:48:07%20GMT	https://static.wixstatic.com/media/695568_794d768b1f5247bfa941422c6d71b485~mv2.jpg/v1/fill/w_55,h_81,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/Evelyn.jpg	C:/My%20Web%20Sites/loka/static.wixstatic.com/media/695568_794d768b1f5247bfa941422c6d71b485_mv2.jpg/v1/fill/w_55,h_81,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/Evelyn.jpg	(from https://sharenkeisha2223.wixsite.com/lokawignanumala/anggota-kelompok)
07:48:08	1681/1681	---M--	200	added ('OK')	image/jpeg	date:Sat,%2001%20Feb%202025%2000:48:07%20GMT	https://static.wixstatic.com/media/695568_5bbafb8684b34578b95e025ade079fac~mv2.jpg/v1/fill/w_72,h_69,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/Nathan.jpg	C:/My%20Web%20Sites/loka/static.wixstatic.com/media/695568_5bbafb8684b34578b95e025ade079fac_mv2.jpg/v1/fill/w_72,h_69,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/Nathan.jpg	(from https://sharenkeisha2223.wixsite.com/lokawignanumala/anggota-kelompok)
07:48:09	2520/2520	---M--	200	added ('OK')	image/jpeg	date:Sat,%2001%20Feb%202025%2000:48:08%20GMT	https://static.wixstatic.com/media/695568_49d4cd28fac8434a965b4146d8172996~mv2.jpg/v1/crop/x_18,y_147,w_820,h_923/fill/w_72,h_81,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/Hans.jpg	C:/My%20Web%20Sites/loka/static.wixstatic.com/media/695568_49d4cd28fac8434a965b4146d8172996_mv2.jpg/v1/crop/x_18,y_147,w_820,h_923/fill/w_72,h_81,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/Hans.jpg	(from https://sharenkeisha2223.wixsite.com/lokawignanumala/anggota-kelompok)
07:48:09	1675/1675	---M--	200	added ('OK')	image/jpeg	date:Sat,%2001%20Feb%202025%2000:48:08%20GMT	https://static.wixstatic.com/media/695568_3d2dfffe77ac4d649d0abfbc41575fe2~mv2.jpg/v1/fill/w_61,h_81,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/Jason.jpg	C:/My%20Web%20Sites/loka/static.wixstatic.com/media/695568_3d2dfffe77ac4d649d0abfbc41575fe2_mv2.jpg/v1/fill/w_61,h_81,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/Jason.jpg	(from https://sharenkeisha2223.wixsite.com/lokawignanumala/anggota-kelompok)
07:48:10	1449/1449	---M--	200	added ('OK')	image/jpeg	date:Sat,%2001%20Feb%202025%2000:48:09%20GMT	https://static.wixstatic.com/media/a3c153_cb8da2c95b7f4299b4ea2a150b7315a1~mv2.jpg/v1/fill/w_72,h_65,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/IMG_3981_edited.jpg	C:/My%20Web%20Sites/loka/static.wixstatic.com/media/a3c153_cb8da2c95b7f4299b4ea2a150b7315a1_mv2.jpg/v1/fill/w_72,h_65,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/IMG_3981_edited.jpg	(from https://sharenkeisha2223.wixsite.com/lokawignanumala/anggota-kelompok)
07:48:10	1648/1648	---M--	200	added ('OK')	image/jpeg	date:Sat,%2001%20Feb%202025%2000:48:09%20GMT	https://static.wixstatic.com/media/695568_7223bf273a0f4ca4ba03924b0f9c8328~mv2.jpg/v1/fill/w_45,h_81,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/Natalie.jpg	C:/My%20Web%20Sites/loka/static.wixstatic.com/media/695568_7223bf273a0f4ca4ba03924b0f9c8328_mv2.jpg/v1/fill/w_45,h_81,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/Natalie.jpg	(from https://sharenkeisha2223.wixsite.com/lokawignanumala/anggota-kelompok)
07:48:10	2726/2726	---M--	200	added ('OK')	image/jpeg	date:Sat,%2001%20Feb%202025%2000:48:09%20GMT	https://static.wixstatic.com/media/695568_6354672746624a5089d17644263e70ac~mv2.jpg/v1/crop/x_0,y_0,w_192,h_216/fill/w_72,h_81,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/Raelynn.jpg	C:/My%20Web%20Sites/loka/static.wixstatic.com/media/695568_6354672746624a5089d17644263e70ac_mv2.jpg/v1/crop/x_0,y_0,w_192,h_216/fill/w_72,h_81,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/Raelynn.jpg	(from https://sharenkeisha2223.wixsite.com/lokawignanumala/anggota-kelompok)
07:48:11	2020/2020	---M--	200	added ('OK')	image/jpeg	date:Sat,%2001%20Feb%202025%2000:48:10%20GMT	https://static.wixstatic.com/media/695568_935c165156b14854a5577647c1380f0a~mv2.jpg/v1/fill/w_72,h_72,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/Arvie.jpg	C:/My%20Web%20Sites/loka/static.wixstatic.com/media/695568_935c165156b14854a5577647c1380f0a_mv2.jpg/v1/fill/w_72,h_72,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/Arvie.jpg	(from https://sharenkeisha2223.wixsite.com/lokawignanumala/anggota-kelompok)
